         46737219 function calls (46211385 primitive calls) in 631.357 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:139(NumericParser)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:183(FloatParser)
        1    0.000    0.000    0.008    0.008 _argument_parser.py:19(<module>)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:224(IntegerParser)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:275(BooleanParser)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:303(EnumParser)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:354(EnumClassParser)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:39(_ArgumentParserCache)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:405(ListSerializer)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:415(EnumClassListSerializer)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:425(CsvListSerializer)
        2    0.000    0.000    0.000    0.000 _argument_parser.py:44(__call__)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:448(EnumClassSerializer)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:456(BaseListParser)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:488(ListParser)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:519(WhitespaceSeparatedListParser)
        1    0.000    0.000    0.000    0.000 _argument_parser.py:79(ArgumentParser)
        2    0.000    0.000    0.000    0.000 _argument_parser.py:97(parse)
        1    0.000    0.000    0.054    0.054 _axes.py:1(<module>)
        1    0.000    0.000    0.009    0.009 _axes.py:119(Axes)
        1    0.000    0.000    0.025    0.025 _backend_tk.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:138(FigureCanvasTk)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:494(FigureManagerTk)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:594(NavigationToolbar2Tk)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:739(ToolTip)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:789(RubberbandTk)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:808(SetCursorTk)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:813(ToolbarTk)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:890(StatusbarTk)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:907(SaveFigureTk)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:94(TimerTk)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:953(ConfigureSubplotsTk)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:981(HelpTk)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:997(_BackendTk)
        1    0.000    0.000    0.012    0.012 _base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _base.py:108(_AllCompletedWaiter)
        1    0.000    0.000    0.000    0.000 _base.py:131(_process_plot_var_args)
        1    0.000    0.000    0.000    0.000 _base.py:138(_AcquireFutures)
        1    0.000    0.000    0.000    0.000 _base.py:309(Future)
        1    0.000    0.000    0.000    0.000 _base.py:396(_AxesBase)
        1    0.000    0.000    0.002    0.002 _base.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _base.py:44(Error)
        1    0.000    0.000    0.000    0.000 _base.py:48(CancelledError)
        1    0.000    0.000    0.000    0.000 _base.py:52(TimeoutError)
        1    0.000    0.000    0.000    0.000 _base.py:536(Executor)
        1    0.000    0.000    0.000    0.000 _base.py:56(_Waiter)
        1    0.000    0.000    0.000    0.000 _base.py:71(_AsCompletedWaiter)
        1    0.000    0.000    0.000    0.000 _base.py:93(_FirstCompletedWaiter)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:15(Storage)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:183(AdaptiveStepsize)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:250(RandomDisplacement)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:273(MinimizerWrapper)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:289(Metropolis)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:37(BasinHoppingRunner)
        1    0.000    0.000    0.002    0.002 _binned_statistic.py:1(<module>)
       31    0.000    0.000    0.000    0.000 _bootlocale.py:23(getpreferredencoding)
        1    0.000    0.000    0.002    0.002 _bsplines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _bsplines.py:46(BSpline)
        1    0.000    0.000    0.000    0.000 _bvp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _bvp.py:519(BVPResult)
        1    0.000    0.000    0.002    0.002 _ccallback.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _ccallback.py:26(LowLevelCallable)
        1    0.000    0.000    0.000    0.000 _ccallback.py:9(CData)
        1    0.000    0.000    0.000    0.000 _cm.py:57(cubehelix)
        1    0.000    0.000    0.000    0.000 _cm.py:7(<module>)
        3    0.000    0.000    0.000    0.000 _cm.py:96(get_color_function)
        1    0.000    0.000    0.000    0.000 _cm_listed.py:1(<module>)
       22    0.000    0.000    0.000    0.000 _collections_abc.py:252(__subclasshook__)
       30    0.000    0.000    0.000    0.000 _collections_abc.py:271(__subclasshook__)
      192    0.000    0.000    0.000    0.000 _collections_abc.py:302(__subclasshook__)
       33    0.000    0.000    0.000    0.000 _collections_abc.py:349(__subclasshook__)
       41    0.000    0.000    0.000    0.000 _collections_abc.py:367(__subclasshook__)
      831    0.000    0.000    0.000    0.000 _collections_abc.py:392(__subclasshook__)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:406(__subclasshook__)
       21    0.000    0.000    0.000    0.000 _collections_abc.py:657(get)
       14    0.000    0.000    0.000    0.000 _collections_abc.py:664(__contains__)
        3    0.000    0.000    0.000    0.000 _collections_abc.py:672(keys)
     1566    0.001    0.000    0.002    0.000 _collections_abc.py:676(items)
     1569    0.001    0.000    0.001    0.000 _collections_abc.py:698(__init__)
    39207    0.002    0.000    0.387    0.000 _collections_abc.py:719(__iter__)
      119    0.000    0.000    0.000    0.000 _collections_abc.py:72(_check_methods)
     4786    0.011    0.000    0.011    0.000 _collections_abc.py:742(__iter__)
       31    0.001    0.000    0.010    0.000 _collections_abc.py:824(update)
        1    0.000    0.000    0.000    0.000 _color_data.py:1(<module>)
       11    0.000    0.000    0.000    0.000 _color_data.py:31(<genexpr>)
        1    0.000    0.000    0.000    0.000 _color_data.py:992(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _common.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _common.py:129(NicDuplex)
        6    0.000    0.000    0.000    0.000 _common.py:13(tzname_in_python2)
        3    0.000    0.000    0.000    0.000 _common.py:132(_validate_fromutc_inputs)
        1    0.000    0.000    0.000    0.000 _common.py:141(BatteryTime)
        1    0.000    0.000    0.000    0.000 _common.py:149(_tzinfo)
        1    0.000    0.000    0.000    0.000 _common.py:267(tzrangebase)
        1    0.000    0.000    0.000    0.000 _common.py:267(usage_percent)
        3    0.000    0.000    0.000    0.000 _common.py:279(memoize)
        3    0.000    0.000    0.003    0.001 _common.py:293(wrapper)
        1    0.000    0.000    0.000    0.000 _common.py:3(<module>)
        7    0.000    0.000    0.000    0.000 _common.py:311(memoize_when_activated)
        1    0.000    0.000    0.000    0.000 _common.py:466(deprecated_method)
        1    0.000    0.000    0.000    0.000 _common.py:470(outer)
        1    0.000    0.000    0.000    0.000 _common.py:484(_WrapNumbers)
        1    0.000    0.000    0.000    0.000 _common.py:489(__init__)
        1    0.000    0.000    0.017    0.017 _common.py:5(<module>)
        4    0.000    0.000    0.000    0.000 _common.py:585(open_binary)
        1    0.000    0.000    0.000    0.000 _common.py:6(weekday)
       14    0.000    0.000    0.000    0.000 _common.py:9(__init__)
        1    0.000    0.000    0.000    0.000 _compat.py:1(<module>)
        7    0.000    0.000    0.000    0.000 _compat.py:100(iteritems)
        1    0.000    0.000    0.000    0.000 _compat.py:103(metadata_proxy)
        1    0.000    0.000    0.000    0.000 _compat.py:107(import_ctypes)
        1    0.000    0.000    0.000    0.000 _compat.py:140(make_set_closure_cell)
        1    0.000    0.000    0.000    0.000 _compat.py:20(with_metaclass)
        1    0.000    0.000    0.000    0.000 _compat.py:27(metaclass)
        1    0.000    0.000    0.000    0.000 _compat.py:28(__new__)
        1    0.000    0.000    0.000    0.000 _compat.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _compat.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _compat.py:5(<module>)
       11    0.000    0.000    0.000    0.000 _compat.py:9(_mpl_version)
       43    0.000    0.000    0.000    0.000 _compat_pickle.py:165(<genexpr>)
       85    0.000    0.000    0.000    0.000 _compat_pickle.py:167(<genexpr>)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:9(<module>)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
      665    0.000    0.000    0.001    0.000 _compression.py:12(_check_not_closed)
        1    0.000    0.000    0.000    0.000 _compression.py:150(tell)
        1    0.000    0.000    0.000    0.000 _compression.py:33(DecompressReader)
        1    0.000    0.000    0.000    0.000 _compression.py:36(readable)
        1    0.000    0.000    0.000    0.000 _compression.py:39(__init__)
        1    0.000    0.000    0.000    0.000 _compression.py:59(close)
     6039    0.016    0.000    0.489    0.000 _compression.py:66(readinto)
        1    0.000    0.000    0.000    0.000 _compression.py:9(BaseStream)
        1    0.000    0.000    0.000    0.000 _config.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _constants.py:4(<module>)
        1    0.000    0.000    0.018    0.018 _constrained_layout.py:16(<module>)
        1    0.000    0.000    0.000    0.000 _constraints.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _constraints.py:103(LinearConstraint)
        1    0.000    0.000    0.000    0.000 _constraints.py:11(NonlinearConstraint)
        1    0.000    0.000    0.000    0.000 _constraints.py:141(Bounds)
        1    0.000    0.000    0.000    0.000 _constraints.py:172(PreparedConstraint)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1042(chi2_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1099(cosine_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1137(dgamma_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1195(dweibull_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1256(expon_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1362(exponnorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1438(exponweib_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1483(exponpow_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1536(fatiguelife_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1606(foldcauchy_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1644(f_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1735(foldnorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1793(weibull_min_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1849(weibull_max_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1920(frechet_r_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:193(norm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2025(frechet_l_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2123(genlogistic_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2174(genpareto_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2261(genexpon_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2308(genextreme_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2485(gamma_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2622(erlang_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2683(gengamma_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2750(genhalflogistic_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2801(gompertz_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:283(alpha_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2843(gumbel_r_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2896(gumbel_l_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2955(halfcauchy_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2998(halflogistic_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3051(halfnorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3102(hypsecant_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3142(gausshyper_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3187(invgamma_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3257(invgauss_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:328(anglit_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3311(norminvgauss_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3382(invweibull_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3438(johnsonsb_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3485(johnsonsu_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3532(laplace_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3575(levy_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3624(levy_l_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3672(levy_stable_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:368(arcsine_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:40(ksone_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:412(FitDataError)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4152(logistic_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4206(loggamma_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:425(FitSolverError)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4256(loglaplace_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4314(lognorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4447(gilbrat_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4500(maxwell_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4554(mielke_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:457(beta_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4591(kappa4_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4844(kappa3_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4897(moyal_gen)
      301    0.002    0.000    0.002    0.000 _continuous_distns.py:495(_cdf)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4989(nakagami_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5034(ncx2_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5089(ncf_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5167(t_gen)
     2925    0.008    0.000    0.008    0.000 _continuous_distns.py:5192(_argcheck)
     2924    9.588    0.003    9.588    0.003 _continuous_distns.py:5213(_cdf)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5219(_ppf)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5242(nct_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5336(pareto_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5405(lomax_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5459(pearson3_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5606(powerlaw_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5659(powerlognorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5701(powernorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5741(rdist_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5793(rayleigh_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5856(reciprocal_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5907(rice_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5972(recipinvgauss_gen)
        1    0.000    0.000    0.081    0.081 _continuous_distns.py:6(<module>)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6017(semicircular_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6054(skew_norm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6127(trapz_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6185(triang_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:623(betaprime_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6258(truncexpon_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6317(truncnorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6380(tukeylambda_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6430(FitUniformFixedScaleDataError)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6440(uniform_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6623(vonmises_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6676(wald_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6719(wrapcauchy_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6781(gennorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6849(halfgennorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:689(bradford_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6914(crystalball_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:7069(argus_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:7133(rv_histogram)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:744(burr_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:799(burr12_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:875(fisk_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:926(cauchy_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:97(kstwobign_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:977(chi_gen)
        1    0.000    0.000    0.075    0.075 _converter.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _converter.py:1065(TimeSeries_DateFormatter)
        1    0.000    0.000    0.000    0.000 _converter.py:1135(TimeSeries_TimedeltaFormatter)
        1    0.000    0.000    0.000    0.000 _converter.py:158(TimeConverter)
        1    0.000    0.000    0.000    0.000 _converter.py:187(TimeFormatter)
        1    0.000    0.000    0.000    0.000 _converter.py:231(PeriodConverter)
        1    0.000    0.000    0.000    0.000 _converter.py:291(DatetimeConverter)
        1    0.000    0.000    0.000    0.000 _converter.py:361(PandasAutoDateFormatter)
        1    0.000    0.000    0.000    0.000 _converter.py:377(PandasAutoDateLocator)
        1    0.000    0.000    0.000    0.000 _converter.py:403(MilliSecondLocator)
        1    0.000    0.000    0.000    0.000 _converter.py:53(get_pairs)
        1    0.000    0.000    0.000    0.000 _converter.py:65(register)
        1    0.000    0.000    0.000    0.000 _converter.py:981(TimeSeries_DateLocator)
        1    0.000    0.000    0.000    0.000 _core.py:1092(AreaPlot)
        1    0.000    0.000    0.000    0.000 _core.py:1164(BarPlot)
        1    0.000    0.000    0.000    0.000 _core.py:1288(BarhPlot)
        1    0.000    0.000    0.000    0.000 _core.py:1310(HistPlot)
        1    0.000    0.000    0.000    0.000 _core.py:1436(KdePlot)
        1    0.000    0.000    0.000    0.000 _core.py:1492(PiePlot)
        1    0.000    0.000    0.001    0.001 _core.py:1558(BoxPlot)
        1    0.000    0.000    0.000    0.000 _core.py:2703(BasePlotMethods)
        1    0.000    0.000    0.000    0.000 _core.py:2712(SeriesPlotMethods)
        1    0.000    0.000    0.000    0.000 _core.py:2911(FramePlotMethods)
        1    0.000    0.000    0.080    0.080 _core.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _core.py:75(MPLPlot)
        1    0.000    0.000    0.000    0.000 _core.py:804(PlanePlot)
        1    0.000    0.000    0.000    0.000 _core.py:837(ScatterPlot)
        1    0.000    0.000    0.000    0.000 _core.py:901(HexBinPlot)
        1    0.000    0.000    0.000    0.000 _core.py:933(LinePlot)
        1    0.000    0.000    0.000    0.000 _cubic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _cubic.py:19(PchipInterpolator)
        1    0.000    0.000    0.000    0.000 _cubic.py:228(Akima1DInterpolator)
        1    0.000    0.000    0.000    0.000 _cubic.py:352(CubicSpline)
        1    0.000    0.000    0.000    0.000 _datasource.py:142(_FileOpeners)
        1    0.000    0.000    0.000    0.000 _datasource.py:166(__init__)
        1    0.000    0.000    0.000    0.000 _datasource.py:269(DataSource)
        1    0.000    0.000    0.028    0.028 _datasource.py:35(<module>)
        1    0.000    0.000    0.000    0.000 _datasource.py:627(Repository)
        1    0.000    0.000    0.000    0.000 _decomp_ldl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _decomp_polar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _decomp_qz.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _decorators.py:1(<module>)
        3    0.000    0.000    0.001    0.000 _decorators.py:10(deprecate)
       20    0.000    0.000    0.000    0.000 _decorators.py:135(_deprecate_kwarg)
    37/13    0.000    0.000    3.038    0.234 _decorators.py:136(wrapper)
        2    0.000    0.000    0.000    0.000 _decorators.py:183(rewrite_axis_style_signature)
        2    0.000    0.000    0.000    0.000 _decorators.py:184(decorate)
        4    0.000    0.000    0.233    0.058 _decorators.py:185(wrapper)
        1    0.000    0.000    0.000    0.000 _decorators.py:212(Substitution)
      158    0.000    0.000    0.000    0.000 _decorators.py:241(__init__)
      158    0.000    0.000    0.000    0.000 _decorators.py:247(__call__)
        1    0.000    0.000    0.000    0.000 _decorators.py:273(Appender)
      547    0.000    0.000    0.000    0.000 _decorators.py:293(__init__)
      547    0.001    0.000    0.029    0.000 _decorators.py:300(__call__)
        4    0.000    0.000    0.000    0.000 _decorators.py:308(indent)
        1    0.000    0.000    0.000    0.000 _decorators.py:344(docstring_wrapper)
       15    0.000    0.000    0.000    0.000 _decorators.py:60(<genexpr>)
       20    0.000    0.000    0.000    0.000 _decorators.py:66(deprecate_kwarg)
        1    0.000    0.000    0.021    0.021 _defines.py:19(<module>)
        1    0.000    0.000    0.000    0.000 _defines.py:217(disclaim_key_flags)
        2    0.000    0.000    0.000    0.000 _defines.py:236(DEFINE_string)
        2    0.000    0.000    0.000    0.000 _defines.py:59(DEFINE)
        2    0.000    0.000    0.000    0.000 _defines.py:85(DEFINE_flag)
        1    0.000    0.000    0.000    0.000 _depr_module.py:10(_DeprecatedModule)
        5    0.000    0.000    0.000    0.000 _depr_module.py:26(__init__)
        1    0.000    0.000    0.000    0.000 _depr_module.py:4(<module>)
        1    0.000    0.000    0.005    0.005 _differentiable_functions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _differentiable_functions.py:12(ScalarFunction)
        1    0.000    0.000    0.000    0.000 _differentiable_functions.py:196(VectorFunction)
        1    0.000    0.000    0.000    0.000 _differentiable_functions.py:457(LinearVectorFunction)
        1    0.000    0.000    0.000    0.000 _differentiable_functions.py:506(IdentityVectorFunction)
        1    0.000    0.000    0.000    0.000 _differentialevolution.py:1003(_FunctionWrapper)
        1    0.000    0.000    0.000    0.000 _differentialevolution.py:277(DifferentialEvolutionSolver)
        1    0.000    0.000    0.000    0.000 _differentialevolution.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:149(nbinom_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:20(binom_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:217(geom_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:280(hypergeom_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:417(logser_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:470(poisson_gen)
        1    0.000    0.000    0.009    0.009 _discrete_distns.py:5(<module>)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:534(planck_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:595(boltzmann_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:657(randint_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:729(zipf_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:773(dlaplace_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:827(skellam_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:887(yulesimon_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:93(bernoulli_gen)
        1    0.000    0.000    0.000    0.000 _distn_infrastructure.py:1314(rv_continuous)
       98    0.002    0.000    0.074    0.001 _distn_infrastructure.py:1497(__init__)
     3225    0.235    0.000   10.413    0.003 _distn_infrastructure.py:1719(cdf)
        1    0.000    0.000    0.000    0.000 _distn_infrastructure.py:1888(ppf)
        1    0.000    0.000    0.000    0.000 _distn_infrastructure.py:2562(rv_discrete)
       14    0.000    0.000    0.000    0.000 _distn_infrastructure.py:2694(__new__)
       14    0.000    0.000    0.009    0.001 _distn_infrastructure.py:2705(__init__)
        1    0.000    0.000    0.000    0.000 _distn_infrastructure.py:274(<listcomp>)
       14    0.000    0.000    0.005    0.000 _distn_infrastructure.py:2754(_construct_docstrings)
        1    0.000    0.000    0.000    0.000 _distn_infrastructure.py:3333(rv_sample)
        2    0.000    0.000    0.000    0.000 _distn_infrastructure.py:3416(get_distribution_names)
        1    0.000    0.000    0.000    0.000 _distn_infrastructure.py:354(<listcomp>)
      364    0.000    0.000    0.000    0.000 _distn_infrastructure.py:41(instancemethod)
        1    0.000    0.000    0.000    0.000 _distn_infrastructure.py:425(rv_frozen)
        1    0.000    0.000    0.034    0.034 _distn_infrastructure.py:5(<module>)
     3228    0.035    0.000    0.302    0.000 _distn_infrastructure.py:522(argsreduce)
     3228    0.066    0.000    0.244    0.000 _distn_infrastructure.py:547(<listcomp>)
        1    0.000    0.000    0.000    0.000 _distn_infrastructure.py:584(rv_generic)
      112    0.000    0.000    0.007    0.000 _distn_infrastructure.py:589(__init__)
      112    0.001    0.000    0.023    0.000 _distn_infrastructure.py:624(_construct_argparser)
      112    0.001    0.000    0.048    0.000 _distn_infrastructure.py:704(_construct_doc)
      232    0.000    0.000    0.000    0.000 _distn_infrastructure.py:712(<genexpr>)
        2    0.000    0.000    0.001    0.000 _distn_infrastructure.py:738(_construct_default_doc)
      301    0.003    0.000    0.003    0.000 _distn_infrastructure.py:861(_argcheck)
     3225    0.029    0.000    0.029    0.000 _distn_infrastructure.py:876(_open_support_mask)
        1    0.000    0.000    0.000    0.000 _distr_params.py:3(<module>)
        2    0.000    0.000    0.000    0.000 _distributor_init.py:10(<module>)
       13    0.000    0.000    0.000    0.000 _dtype.py:115(_scalar_str)
       13    0.000    0.000    0.000    0.000 _dtype.py:172(_byte_order_str)
     9631    0.020    0.000    0.055    0.000 _dtype.py:319(_name_get)
       28    0.000    0.000    0.000    0.000 _dtype.py:36(_kind_name)
     1084    0.005    0.000    0.014    0.000 _dtype.py:46(__str__)
        1    0.000    0.000    0.000    0.000 _dtype.py:5(<module>)
       13    0.000    0.000    0.000    0.000 _dtype.py:57(__repr__)
       13    0.000    0.000    0.000    0.000 _dtype.py:80(_construction_repr)
